good_id,coicop_code,category_name,product_name,unit_size,price_usd,source_sheet,coicop_division,coicop_group,quantity,gdp_contribution,_clone_count
230,03.1.2.1,Men's Garments,Brooks Brothers Dress Shirt,Each,92.0,Div 03 Clothing & Footwear,03,3.1,915,84180.0,0
231,03.1.2.1,Men's Garments,Carhartt Work Hoodie,Each,65.84,Div 03 Clothing & Footwear,03,3.1,925,60902.0,0
232,03.1.2.1,Men's Garments,Champion Mesh Shorts,Each,21.13,Div 03 Clothing & Footwear,03,3.1,3102,65545.26,0
233,03.1.2.1,Men's Garments,Gap Khaki Chinos,Pair,46.24,Div 03 Clothing & Footwear,03,3.1,2346,108479.04000000001,0
234,03.1.2.1,Men's Garments,Hanes Men's T-Shirt (White),3-pack,19.42,Div 03 Clothing & Footwear,03,3.1,2651,51482.420000000006,0
235,03.1.2.1,Men's Garments,Hugo Boss Wool Suit,Set,635.91,Div 03 Clothing & Footwear,03,3.1,1076,684239.1599999999,1
236,03.1.2.1,Men's Garments,Levis 501 Original Jeans,Pair,69.5,Div 03 Clothing & Footwear,03,3.1,1485,103207.5,0
237,03.1.2.1,Men's Garments,Nike Dri-FIT Shorts,Each,28.45,Div 03 Clothing & Footwear,03,3.1,2561,72860.45,0
238,03.1.2.1,Men's Garments,Ralph Lauren Polo Shirt,Each,110.0,Div 03 Clothing & Footwear,03,3.1,3973,437030.0,0
239,03.1.2.1,Men's Garments,The North Face Fleece Jacket,Each,99.0,Div 03 Clothing & Footwear,03,3.1,2884,285516.0,0
240,03.1.2.2,Women's Garments,Ann Taylor Business Blazer,Each,166.84,Div 03 Clothing & Footwear,03,3.1,2133,355869.72000000003,0
241,03.1.2.2,Women's Garments,Aritzia Melina Pants,Pair,142.66,Div 03 Clothing & Footwear,03,3.1,1267,180750.22,0
242,03.1.2.2,Women's Garments,Free People Maxi Skirt,Each,95.56,Div 03 Clothing & Footwear,03,3.1,2608,249220.48,0
243,03.1.2.2,Women's Garments,H&M Oversized Knit Sweater,Each,35.06,Div 03 Clothing & Footwear,03,3.1,3493,122464.58,2
244,03.1.2.2,Women's Garments,Lululemon Align Leggings,Pair,87.52,Div 03 Clothing & Footwear,03,3.1,3389,296605.27999999997,0
245,03.1.2.2,Women's Garments,Madewell Perfect Vintage Jean,Pair,128.0,Div 03 Clothing & Footwear,03,3.1,3225,412800.0,1
246,03.1.2.2,Women's Garments,Old Navy Denim Jacket,Each,44.99,Div 03 Clothing & Footwear,03,3.1,1223,55022.770000000004,0
247,03.1.2.2,Women's Garments,Uniqlo Heattech Top,Each,19.19,Div 03 Clothing & Footwear,03,3.1,3320,63710.8,1
248,03.1.2.2,Women's Garments,Victoria's Secret Lace Bra,Each,47.46,Div 03 Clothing & Footwear,03,3.1,1676,79542.96,0
249,03.1.2.2,Women's Garments,Zara Floral Midi Dress,Each,54.88,Div 03 Clothing & Footwear,03,3.1,2034,111625.92,0
250,03.1.2.3,Infant Garments,Burt's Bees Baby Pajamas,Each,15.67,Div 03 Clothing & Footwear,03,3.1,3151,49376.17,0
251,03.1.2.3,Infant Garments,Carter's 5-Pack Onesies,Set,26.99,Div 03 Clothing & Footwear,03,3.1,3061,82616.39,0
252,03.1.2.3,Infant Garments,Gerber Organic Sleep n Play,Each,12.99,Div 03 Clothing & Footwear,03,3.1,1929,25057.71,0
253,03.1.3.0,Accessories,Coach Leather Wallet,Each,150.0,Div 03 Clothing & Footwear,03,3.1,2194,329100.0,0
254,03.1.3.0,Accessories,Fossil Leather Belt,Each,46.96,Div 03 Clothing & Footwear,03,3.1,2519,118292.24,0
255,03.1.3.0,Accessories,Nike Performance Socks,6-pack,20.98,Div 03 Clothing & Footwear,03,3.1,2249,47184.020000000004,0
256,03.1.3.0,Accessories,Ray-Ban Aviator Sunglasses,Pair,176.05,Div 03 Clothing & Footwear,03,3.1,895,157564.75,2
257,03.1.3.0,Accessories,Wool Winter Scarf,Each,36.07,Div 03 Clothing & Footwear,03,3.1,1415,51045.8762856121,0
258,03.2.1.0,Footwear,Adidas Stan Smith,Pair,100.0,Div 03 Clothing & Footwear,03,3.2,1320,132000.0,1
259,03.2.1.0,Footwear,Allbirds Wool Runners,Pair,102.7,Div 03 Clothing & Footwear,03,3.2,662,67987.40000000001,0
260,03.2.1.0,Footwear,Birkenstock Arizona Sandals,Pair,130.0,Div 03 Clothing & Footwear,03,3.2,1784,231920.0,0
261,03.2.1.0,Footwear,Brooks Ghost Running Shoes,Pair,136.75,Div 03 Clothing & Footwear,03,3.2,486,66460.5,0
262,03.2.1.0,Footwear,Cole Haan Leather Oxford,Pair,142.8,Div 03 Clothing & Footwear,03,3.2,2809,401125.2,0
263,03.2.1.0,Footwear,Crocs Classic Clog,Pair,49.99,Div 03 Clothing & Footwear,03,3.2,2668,133373.32,0
264,03.2.1.0,Footwear,Nike Air Force 1 '07,Pair,115.0,Div 03 Clothing & Footwear,03,3.2,1342,154330.0,0
265,03.2.1.0,Footwear,Steve Madden Stiletto Heel,Pair,65.19,Div 03 Clothing & Footwear,03,3.2,2810,183183.9,0
266,03.2.1.0,Footwear,Timberland 6-Inch Work Boot,Pair,176.12,Div 03 Clothing & Footwear,03,3.2,1302,229304.6075526293,0
267,03.2.1.0,Footwear,Ugg Classic Short II Boot,Pair,170.0,Div 03 Clothing & Footwear,03,3.2,429,72930.0,0
268,03.2.1.0,Footwear,Vans Old Skool Skate Shoes,Pair,57.16,Div 03 Clothing & Footwear,03,3.2,690,39440.399999999994,0
269,03.2.2.0,Infant Footwear,Stride Rite First Walkers,Pair,55.0,Div 03 Clothing & Footwear,03,3.2,3299,181445.0,0
270,04.1.1.0,Actual Rentals,Monthly Rent: 1-Bedroom Apartment (Urban),Month,1703.42,Div 04 Housing & Utilities,04,4.1,1442,2456331.64,0
271,04.1.1.0,Actual Rentals,Monthly Rent: 2-Bedroom Apartment (Suburban),Month,1968.93,Div 04 Housing & Utilities,04,4.1,270,531611.1,0
272,04.1.1.0,Actual Rentals,Monthly Rent: 3-Bedroom Single Family Home,Month,3057.57,Div 04 Housing & Utilities,04,4.1,618,1889578.26,0
273,04.1.2.0,Other Rentals,Garage/Parking Space Rental,Month,162.77,Div 04 Housing & Utilities,04,4.1,288,46877.76,1
274,04.1.2.0,Other Rentals,Short-term Vacation Rental (Daily Avg),Day,187.05,Div 04 Housing & Utilities,04,4.1,214,40028.700000000004,1
275,04.2.1.0,Imputed Rentals,Estimated Owner-Occupied Rent Value (3BR),Month,3459.25,Div 04 Housing & Utilities,04,4.2,826,2857340.5,1
276,04.2.1.0,Imputed Rentals,Estimated Owner-Occupied Rent Value (Condo),Month,1950.0,Div 04 Housing & Utilities,04,4.2,295,575250.0,1
277,04.3.1.0,Maintenance Materials,Bag of Concrete Mix,80 lb,6.75,Div 04 Housing & Utilities,04,4.3,1202,8113.5,0
278,04.3.1.0,Maintenance Materials,Ceramic Floor Tile (Standard),sq. ft.,2.89,Div 04 Housing & Utilities,04,4.3,637,1840.93,0
279,04.3.1.0,Maintenance Materials,Copper Pipe (1/2 in x 5 ft),Each,19.27,Div 04 Housing & Utilities,04,4.3,720,13874.4,0
280,04.3.1.0,Maintenance Materials,Drywall Sheet (4ft x 8ft),Each,18.09,Div 04 Housing & Utilities,04,4.3,1144,20694.96,0
281,04.3.1.0,Maintenance Materials,Kitchen Base Cabinet (Unfinished),30-inch,196.34,Div 04 Housing & Utilities,04,4.3,588,115447.92,1
282,04.3.1.0,Maintenance Materials,Kitchen Faucet (Stainless Steel),Each,129.0,Div 04 Housing & Utilities,04,4.3,1254,161766.0,0
283,04.3.1.0,Maintenance Materials,Lumber: 2x4x8 Stud (KD-HT),Each,3.38,Div 04 Housing & Utilities,04,4.3,420,1419.6,0
284,04.3.1.0,Maintenance Materials,Luxury Vinyl Plank Flooring,sq. ft.,3.99,Div 04 Housing & Utilities,04,4.3,1319,5262.81,0
285,04.3.1.0,Maintenance Materials,Premium Interior Latex Paint,1 Gallon,52.39,Div 04 Housing & Utilities,04,4.3,1330,69678.7,1
286,04.3.1.0,Maintenance Materials,Replacement LED Recessed Light,6-pack,37.73,Div 04 Housing & Utilities,04,4.3,1118,42182.14,1
287,04.3.1.0,Maintenance Materials,Silicone Window & Door Caulk,10.1 oz,10.34,Div 04 Housing & Utilities,04,4.3,647,6689.98,0
288,04.3.2.0,Maintenance Services,Electrician Service Call,Hour,89.13,Div 04 Housing & Utilities,04,4.3,1118,99647.34,0
289,04.3.2.0,Maintenance Services,HVAC Annual Inspection & Tune-up,Visit,145.0,Div 04 Housing & Utilities,04,4.3,983,142535.0,0
290,04.3.2.0,Maintenance Services,Home Security Monitoring Subscription,Month,45.0,Div 04 Housing & Utilities,04,4.3,539,24255.0,1
291,04.3.2.0,Maintenance Services,Pest Control Service (Quarterly),Visit,130.0,Div 04 Housing & Utilities,04,4.3,343,44590.0,2
292,04.3.2.0,Maintenance Services,Plumber Service Call / Hourly Rate,Hour,125.0,Div 04 Housing & Utilities,04,4.3,348,43500.0,3
293,04.4.1.0,Water Supply,Residential Water Utility Bill (Avg),Month,48.23,Div 04 Housing & Utilities,04,4.4,1499,72299.22839708482,0
294,04.4.2.0,Refuse Collection,Municipal Trash & Recycling Pickup,Month,38.2,Div 04 Housing & Utilities,04,4.4,1032,39422.4,1
295,04.4.3.0,Sewage Collection,Sewer Service Fee,Month,54.01,Div 04 Housing & Utilities,04,4.4,875,47255.86061276395,1
296,04.4.4.1,Other Housing Services,Homeowners Association (HOA) Fee,Month,277.35,Div 04 Housing & Utilities,04,4.4,1017,282064.95,0
297,04.5.1.0,Electricity,Renewable Energy Surcharge,Month,5.33,Div 04 Housing & Utilities,04,4.5,991,5282.03,0
298,04.5.1.0,Electricity,Residential Electricity Consumption,kWh,0.17,Div 04 Housing & Utilities,04,4.5,1106,188.02,0
299,04.5.2.1,Natural Gas,Residential Natural Gas Consumption,Therm,1.1,Div 04 Housing & Utilities,04,4.5,260,286.0,0
300,04.5.2.2,Liquefied Hydrocarbons,Propane Tank Refill,20 lb,27.09,Div 04 Housing & Utilities,04,4.5,1488,40309.92,0
301,04.5.3.0,Liquid Fuels,Heating Oil (Residential Delivery),1 Gallon,3.75,Div 04 Housing & Utilities,04,4.5,1473,5523.75,1
302,04.5.4.1,Solid Fuels,Firewood Bundle,Each,8.03,Div 04 Housing & Utilities,04,4.5,351,2819.6588116482967,1
303,04.5.4.2,Other Solid Fuels,Wood Pellets for Stove,40 lb,7.35,Div 04 Housing & Utilities,04,4.5,274,2013.8999999999999,0
304,04.5.5.0,Other Energy,Ice for Cooling / Energy Substitute,7 lb Bag,2.38,Div 04 Housing & Utilities,04,4.5,974,2318.12,0
305,05.1.1.1,Furniture,"Bookshelf (5-Shelf, Oak)",Each,129.0,Div 05 Furnishings & Maintenanc,05,5.1,3332,429828.0,0
306,05.1.1.1,Furniture,"Dining Table (Solid Wood, 6-Seater)",Each,987.99,Div 05 Furnishings & Maintenanc,05,5.1,1739,1718114.61,1
307,05.1.1.1,Furniture,Ergonomic Office Chair,Each,319.33,Div 05 Furnishings & Maintenanc,05,5.1,797,254506.00999999998,0
308,05.1.1.1,Furniture,Kitchen Base Cabinet (Unfinished Birch),Each,174.65,Div 05 Furnishings & Maintenanc,05,5.1,1368,238921.2,0
309,05.1.1.1,Furniture,Queen Size Bed Frame (Metal/Wood),Each,338.72,Div 05 Furnishings & Maintenanc,05,5.1,1134,384108.48000000004,0
310,05.1.1.1,Furniture,"Sectional Sofa (3-Piece, Fabric)",Each,1523.27,Div 05 Furnishings & Maintenanc,05,5.1,1129,1719771.83,0
311,05.1.1.1,Furniture,"Wall Cabinet (Unfinished, 30-inch)",Each,118.74,Div 05 Furnishings & Maintenanc,05,5.1,2546,302312.04,0
312,05.1.1.2,Furnishings,"Table Lamp (LED, Modern)",Each,45.0,Div 05 Furnishings & Maintenanc,05,5.1,2187,98415.0,0
313,05.1.1.2,Furnishings,"Wall Mirror (Large, Framed)",Each,82.88,Div 05 Furnishings & Maintenanc,05,5.1,924,76581.12,1
314,05.1.2.1,Carpets,"Area Rug (8ft x 10ft, Wool)",Each,420.44,Div 05 Furnishings & Maintenanc,05,5.1,2078,873674.32,0
315,05.1.2.2,Floor Coverings,Laminate Flooring Planks,sq. ft.,2.78,Div 05 Furnishings & Maintenanc,05,5.1,1101,3060.7799999999997,2
316,05.2.1.1,Bedding,"Cotton Sheet Set (Queen, 400 Thread Count)",Set,38.26,Div 05 Furnishings & Maintenanc,05,5.2,1490,57007.399999999994,0
317,05.2.1.1,Bedding,Down Alternative Comforter,Each,85.0,Div 05 Furnishings & Maintenanc,05,5.2,2244,190740.0,0
318,05.2.1.2,Bathroom Textiles,Cotton Bath Towel (Large),Each,12.5,Div 05 Furnishings & Maintenanc,05,5.2,1373,17162.5,1
319,05.2.1.3,Other Textiles,Blackout Curtains (Pair),Pair,42.46,Div 05 Furnishings & Maintenanc,05,5.2,658,27938.68,1
320,05.2.1.3,Other Textiles,Tablecloth (Linen),Each,22.86,Div 05 Furnishings & Maintenanc,05,5.2,2165,49491.9,0
321,05.3.1.1,Major Appliances,French Door Refrigerator (Energy Star),Each,2100.0,Div 05 Furnishings & Maintenanc,05,5.3,2604,5468400.0,0
322,05.3.1.2,Major Appliances,Electric Clothes Dryer,Each,804.81,Div 05 Furnishings & Maintenanc,05,5.3,751,604412.3099999999,0
323,05.3.1.2,Major Appliances,Front Load Washing Machine,Each,850.0,Div 05 Furnishings & Maintenanc,05,5.3,557,473450.0,1
324,05.3.1.3,Major Appliances,Dishwasher (Built-in),Each,650.0,Div 05 Furnishings & Maintenanc,05,5.3,3021,1963650.0,0
325,05.3.2.1,Small Appliances,Countertop Microwave (1.2 cu ft),Each,115.0,Div 05 Furnishings & Maintenanc,05,5.3,2564,294860.0,0
326,05.3.2.2,Small Appliances,Robot Vacuum Cleaner,Each,481.76,Div 05 Furnishings & Maintenanc,05,5.3,410,197521.6,0
327,05.3.2.2,Small Appliances,Stick Vacuum (Cordless),Each,313.88,Div 05 Furnishings & Maintenanc,05,5.3,732,229760.16,0
328,05.3.2.3,Small Appliances,Air Fryer (6-quart),Each,128.64,Div 05 Furnishings & Maintenanc,05,5.3,3436,442007.04,1
329,05.3.2.4,Small Appliances,Drip Coffee Maker,Each,48.6,Div 05 Furnishings & Maintenanc,05,5.3,1318,64054.8,0
330,05.3.2.9,Other Appliances,Steam Iron,Each,35.0,Div 05 Furnishings & Maintenanc,05,5.3,1031,36085.0,0
331,05.4.0.1,Glassware/Tableware,Ceramic Dinner Plate Set,12-piece,65.0,Div 05 Furnishings & Maintenanc,05,5.4,2014,130910.0,0
332,05.4.0.1,Glassware/Tableware,Wine Glass Set (Crystal),6-pack,43.49,Div 05 Furnishings & Maintenanc,05,5.4,2339,101723.11,1
333,05.4.0.2,Cutlery,Stainless Steel Flatware Set,20-piece,31.36,Div 05 Furnishings & Maintenanc,05,5.4,2321,72786.56,0
334,05.4.0.3,Kitchen Utensils,Cast Iron Skillet,12-inch,29.0,Div 05 Furnishings & Maintenanc,05,5.4,1225,35525.0,0
335,05.4.0.3,Kitchen Utensils,Non-stick Cookware Set,10-piece,211.64,Div 05 Furnishings & Maintenanc,05,5.4,1992,421581.1971570655,0
336,05.4.0.3,Kitchen Utensils,Silicone Spatula Set,3-piece,12.03,Div 05 Furnishings & Maintenanc,05,5.4,590,7097.7,1
337,05.5.1.1,Power Tools,Circular Saw (7-1/4 inch),Each,99.0,Div 05 Furnishings & Maintenanc,05,5.5,1024,101376.0,0
338,05.5.1.1,Power Tools,Cordless Drill/Driver Kit,Each,129.0,Div 05 Furnishings & Maintenanc,05,5.5,1902,245358.0,0
339,05.5.1.1,Power Tools,Orbital Sander,Each,60.06,Div 05 Furnishings & Maintenanc,05,5.5,358,21501.48,1
340,05.5.2.1,Hand Tools,Hammer (16 oz Claw),Each,18.0,Div 05 Furnishings & Maintenanc,05,5.5,1949,35082.0,1
341,05.5.2.1,Hand Tools,Screwdriver Set,10-piece,26.82,Div 05 Furnishings & Maintenanc,05,5.5,1436,38520.16405289388,0
342,05.5.2.1,Hand Tools,Tape Measure (25 ft),Each,13.46,Div 05 Furnishings & Maintenanc,05,5.5,2213,29786.980000000003,0
343,05.5.2.2,Garden Tools,Electric Lawn Mower (Battery),Each,450.0,Div 05 Furnishings & Maintenanc,05,5.5,1518,683100.0,1
344,05.5.2.2,Garden Tools,Garden Hose (50 ft),Each,41.38,Div 05 Furnishings & Maintenanc,05,5.5,2082,86153.16,0
345,05.5.2.2,Garden Tools,Leaf Blower (Cordless),Each,145.0,Div 05 Furnishings & Maintenanc,05,5.5,3203,464435.0,0
346,05.6.1.1,Cleaning Products,Dishwasher Detergent Pods,60 ct,18.99,Div 05 Furnishings & Maintenanc,05,5.6,3342,63464.579999999994,0
347,05.6.1.1,Cleaning Products,Dishwashing Liquid,24 oz,3.25,Div 05 Furnishings & Maintenanc,05,5.6,2626,8534.5,1
348,05.6.1.1,Cleaning Products,Laundry Detergent (Liquid),92 oz,13.29,Div 05 Furnishings & Maintenanc,05,5.6,3061,40680.689999999995,0
349,05.6.1.1,Cleaning Products,Multi-Surface Spray Cleaner,32 oz,3.94,Div 05 Furnishings & Maintenanc,05,5.6,3292,12970.48,0
350,05.6.1.2,Other Non-durables,Aluminum Foil,75 sq. ft.,5.5,Div 05 Furnishings & Maintenanc,05,5.6,2343,12886.5,0
351,05.6.1.2,Other Non-durables,Heavy Duty Garbage Bags,40 ct,18.35,Div 05 Furnishings & Maintenanc,05,5.6,984,18056.4,0
352,05.6.1.2,Other Non-durables,Paper Towels (Bulk),12-roll,18.03,Div 05 Furnishings & Maintenanc,05,5.6,1127,20319.81,1
353,05.6.2.1,Domestic Services,Professional Home Cleaning Service,4-hour,194.17,Div 05 Furnishings & Maintenanc,05,5.6,1565,303876.05,0
354,05.6.2.2,Household Services,Dry Cleaning (Men's Suit),Each,13.37,Div 05 Furnishings & Maintenanc,05,5.6,1241,16592.17,0
355,05.6.2.9,Other Services,Knife Sharpening Service,Per Knife,7.74,Div 05 Furnishings & Maintenanc,05,5.6,589,4558.86,0
356,06.1.1.1,Pharmaceuticals,Amoxicillin (Generic Antibiotic),30ct,13.69,Div 06 Health,06,6.1,1386,18974.34,0
357,06.1.1.1,Pharmaceuticals,Lipitor (Generic Atorvastatin),30ct,12.68,Div 06 Health,06,6.1,1706,21632.079999999998,0
358,06.1.1.2,Other Medical Products,Advil (Ibuprofen) OTC,100ct,8.71,Div 06 Health,06,6.1,1310,11406.756233146638,0
359,06.1.1.2,Other Medical Products,Centrum Adult Multivitamin,100ct,14.99,Div 06 Health,06,6.1,324,4856.76,0
360,06.1.1.2,Other Medical Products,Tussin Cough Syrup,8 oz,9.09,Div 06 Health,06,6.1,1731,15729.724314187772,0
361,06.1.2.1,Eyewear,Monthly Contact Lenses,6-pack,40.54,Div 06 Health,06,6.1,842,34134.68,0
362,06.1.2.1,Eyewear,Prescription Glasses (Standard Frames/Lenses),Pair,227.69,Div 06 Health,06,6.1,317,72177.73,1
363,06.1.2.2,Hearing Aids,Digital Behind-the-Ear Hearing Aid,Each,1850.0,Div 06 Health,06,6.1,302,558700.0,1
364,06.1.3.1,Other Equipment,Blood Pressure Monitor (Digital Arm),Each,45.0,Div 06 Health,06,6.1,1396,62820.0,0
365,06.1.3.1,Other Equipment,Digital Thermometer,Each,12.61,Div 06 Health,06,6.1,1176,14829.359999999999,0
366,06.1.3.2,Other Equipment,Aluminum Crutches,Pair,31.68,Div 06 Health,06,6.1,1229,38931.456493860096,0
367,06.2.1.1,Medical Services,General Practitioner Office Visit,Visit,150.0,Div 06 Health,06,6.2,1946,291900.0,0
368,06.2.1.9,Medical Services,Specialist Consultation (Cardiology/Derm),Visit,310.67,Div 06 Health,06,6.2,1287,399832.29000000004,0
369,06.2.2.0,Dental Services,Dental Cleaning and Exam,Visit,126.95,Div 06 Health,06,6.2,522,66267.90000000001,0
370,06.2.2.0,Dental Services,Tooth Filling (Composite),Each,211.11,Div 06 Health,06,6.2,316,66709.58143946869,0
371,06.2.3.1,Paramedical Services,Physical Therapy Session,Hour,151.72,Div 06 Health,06,6.2,1240,188132.8,1
372,06.2.3.9,Paramedical Services,Standard Blood Lab Panel,Test,96.77,Div 06 Health,06,6.2,364,35224.28,1
373,06.3.0.0,Hospital Services,Emergency Room Visit (Base Facility Fee),Visit,1161.9,Div 06 Health,06,6.3,1943,2257571.7,0
374,06.3.0.0,Hospital Services,Inpatient Hospital Stay (Per Day rate),Day,3035.49,Div 06 Health,06,6.3,580,1760584.2,0
375,06.3.0.0,Hospital Services,Outpatient Surgery (Minor),Procedure,4876.87,Div 06 Health,06,6.3,340,1658135.8,0
376,07.1.1.1,Motor Cars,"Compact Sedan (New, Standard Trim)",Each,28746.71,Div 07 Transport,07,7.1,1368,39325499.28,0
377,07.1.1.1,Motor Cars,Electric Vehicle (Mid-range Sedan),Each,46246.99,Div 07 Transport,07,7.1,289,13365380.11,1
378,07.1.1.1,Motor Cars,Full-size SUV (Luxury Trim),Each,60961.09,Div 07 Transport,07,7.1,631,38466447.79,0
379,07.1.1.2,Used Motor Cars,"Used Sedan (5-year-old, 60k miles)",Each,15497.91,Div 07 Transport,07,7.1,976,15125962.798415083,0
380,07.1.2.0,Motorcycles,Sport Motorcycle (600cc),Each,9500.0,Div 07 Transport,07,7.1,395,3752500.0,0
381,07.1.3.0,Bicycles,Aluminum Road Bicycle,Each,748.66,Div 07 Transport,07,7.1,1316,985236.5599999999,0
382,07.1.3.0,Bicycles,Electric Commuter Bicycle,Each,1600.0,Div 07 Transport,07,7.1,654,1046400.0,0
383,07.2.1.1,Spare Parts,Replacement Car Battery,Each,140.81,Div 07 Transport,07,7.2,1335,187981.35,0
384,07.2.1.2,Tyres,All-Season Passenger Tyre,Each,119.91,Div 07 Transport,07,7.2,1367,163916.97,0
385,07.2.2.1,Fuels,Unleaded Gasoline (87 Octane),Gallon,3.45,Div 07 Transport,07,7.2,231,796.95,0
386,07.2.2.2,Fuels,Diesel Fuel,Gallon,4.08,Div 07 Transport,07,7.2,1418,5780.334935209339,0
387,07.2.2.3,Electricity,Public EV Fast Charging Rate,kWh,0.49,Div 07 Transport,07,7.2,317,156.2985513819205,1
388,07.2.3.1,Maintenance,Brake Pad Replacement (Front),Axle,250.0,Div 07 Transport,07,7.2,1008,252000.0,0
389,07.2.3.1,Maintenance,Full Synthetic Oil Change,Visit,83.69,Div 07 Transport,07,7.2,1496,125200.23999999999,0
390,07.2.4.1,Other Services,Monthly Parking Pass (Downtown),Month,208.27,Div 07 Transport,07,7.2,1345,280123.15,0
391,07.2.4.2,Other Services,Toll Road Fee (Standard Passenger),Trip,5.67,Div 07 Transport,07,7.2,1307,7410.69,0
392,07.2.4.3,Other Services,Annual Vehicle Registration Fee,Year,144.33,Div 07 Transport,07,7.2,1220,176082.6,0
393,07.3.1.1,Passenger Rail,Standard Train Ticket (Commuter),One-way,6.84,Div 07 Transport,07,7.3,797,5451.48,0
394,07.3.2.1,Passenger Road,City Bus Fare,Trip,2.32,Div 07 Transport,07,7.3,684,1586.8799999999999,0
395,07.3.2.2,Passenger Road,Rideshare (5-mile Trip),Trip,18.59,Div 07 Transport,07,7.3,568,10559.12,0
396,07.3.3.1,Passenger Air,Domestic Round-trip Flight,Ticket,386.04,Div 07 Transport,07,7.3,793,306129.72000000003,0
397,07.3.3.2,Passenger Air,International Flight (Transatlantic),Ticket,825.31,Div 07 Transport,07,7.3,638,526547.7799999999,0
398,08.1.2.0,Mobile Telephone Equipment,Google Pixel 8,Each,969.7,Div 08 Communication,08,8.1,2675,2593947.5,0
399,08.1.2.0,Mobile Telephone Equipment,Samsung Galaxy S24,Each,1018.2,Div 08 Communication,08,8.1,3742,3810110.0726402947,0
400,08.1.2.0,Mobile Telephone Equipment,"iPhone 15 (128GB, Unlocked)",Each,890.36,Div 08 Communication,08,8.1,1572,1399645.92,0
401,08.1.3.1,Information Processing Equipment,Dell UltraSharp 27-inch 4K Monitor,Each,533.29,Div 08 Communication,08,8.1,2957,1576938.5299999998,0
402,08.1.3.1,Information Processing Equipment,MacBook Air 13-inch (M3 Chip),Each,1171.51,Div 08 Communication,08,8.1,4245,4973059.95,0
403,08.1.3.1,Information Processing Equipment,Surface Laptop 5,Each,1095.44,Div 08 Communication,08,8.1,3090,3384909.6,1
404,08.1.3.1,Information Processing Equipment,"iPad Air (64GB, Wi-Fi)",Each,696.71,Div 08 Communication,08,8.1,1094,762200.74,0
405,08.1.3.2,Printers/Accessories,"External SSD (2TB, USB-C)",Each,174.97,Div 08 Communication,08,8.1,576,100782.72,1
406,08.1.3.2,Printers/Accessories,HP LaserJet Pro Wireless Printer,Each,225.91,Div 08 Communication,08,8.1,4254,961021.14,0
407,08.1.9.0,Other Equipment,Wireless Router (Wi-Fi 6),Each,146.07,Div 08 Communication,08,8.1,1319,192666.33,0
408,08.2.1.0,Fixed Communication Services,Fiber Internet (1 Gbps Plan),Month,75.52,Div 08 Communication,08,8.2,1100,83072.0,0
409,08.2.2.0,Mobile Communication Services,Prepaid Mobile Minutes,Top-up,25.0,Div 08 Communication,08,8.2,4904,122600.0,1
410,08.2.2.0,Mobile Communication Services,Unlimited Mobile Data Plan (Single Line),Month,75.68,Div 08 Communication,08,8.2,2246,169977.28000000003,1
411,08.3.1.1,Content Delivery Services,Netflix Standard Subscription,Month,18.53,Div 08 Communication,08,8.3,4644,86053.32,0
412,08.3.1.1,Content Delivery Services,Spotify Premium (Individual),Month,11.21,Div 08 Communication,08,8.3,2672,29953.120000000003,0
413,08.3.1.2,Streaming Services,Disney+ (No Ads),Month,13.93,Div 08 Communication,08,8.3,1585,22079.05,0
414,08.3.2.1,Standard Software,Adobe Creative Cloud (Photography Plan),Month,19.99,Div 08 Communication,08,8.3,3359,67146.40999999999,0
415,08.3.2.1,Standard Software,Microsoft 365 Personal (Annual),Year,69.99,Div 08 Communication,08,8.3,1063,74399.37,0
416,08.3.2.9,Other Software/Cloud,Cloud Gaming Subscription (Game Pass),Month,16.99,Div 08 Communication,08,8.3,2501,42491.99,0
417,08.3.2.9,Other Software/Cloud,iCloud+ Storage (200GB),Month,2.99,Div 08 Communication,08,8.3,3527,10545.730000000001,0
418,09.1.1.1,AV Equipment,65-inch 4K OLED Smart TV,Each,1744.76,Div 09 Recreation,09,9.1,1467,2559562.92,0
419,09.1.1.2,AV Equipment,Bluetooth Soundbar with Subwoofer,Each,299.0,Div 09 Recreation,09,9.1,946,282854.0,0
420,09.1.1.3,AV Equipment,Noise Cancelling Wireless Headphones,Each,327.16,Div 09 Recreation,09,9.1,2094,685073.04,1
421,09.1.2.1,Photo Equipment,Mirrorless Digital Camera (Body Only),Each,1333.64,Div 09 Recreation,09,9.1,2525,3367441.0000000005,0
422,09.2.1.1,Major Durables,Full-Suspension Mountain Bike,Each,1979.87,Div 09 Recreation,09,9.2,1539,3047016.14626488,0
423,09.2.1.2,Major Durables,Tandem Kayak (Hard Shell),Each,816.07,Div 09 Recreation,09,9.2,2805,2289087.6548586534,0
424,09.3.1.1,Games and Hobbies,LEGO Technic Construction Set,Each,151.32,Div 09 Recreation,09,9.3,2978,450630.95999999996,0
425,09.3.1.2,Games and Hobbies,"Modern Board Game (e.g., Catan)",Each,37.41,Div 09 Recreation,09,9.3,2466,92253.06,0
426,09.3.1.3,Games and Hobbies,PlayStation 5 Console,Each,514.38,Div 09 Recreation,09,9.3,332,170774.16,0
427,09.3.1.4,Games and Hobbies,Digital Video Game (AAA Title),Download,50.31,Div 09 Recreation,09,9.3,2571,129348.28943936447,0
428,09.3.2.1,Sports Equipment,Adjustable Dumbbell Set,Pair,399.0,Div 09 Recreation,09,9.3,1526,608874.0,0
